,x_R_L,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
1916,308.8904209892758,1e-09,1.2915496650148827e-10,0.021544346900318832,0.003,1078637605.681,359384603774.477,0.003
1917,308.8904209892758,1e-09,1.2915496650148827e-10,0.03593813663804626,0.004,835149924.853,215446706397.203,0.005
1918,308.8904209892758,1e-09,1.2915496650148827e-10,0.05994842503189409,0.005,646626256.407,129158203895.503,0.008
1919,308.8904209892758,1e-09,1.2915496650148827e-10,0.1,0.006,500659226.604,77429605662.127,0.013
1920,308.8904209892758,1e-09,1.6681005372000558e-10,0.001,0.001,4405413401.349,5994845740583.435,0.0
1921,308.8904209892758,1e-09,1.6681005372000558e-10,0.0016681005372000592,0.001,3410951603.861,3593816901198.647,0.0
1922,308.8904209892758,1e-09,1.6681005372000558e-10,0.0027825594022071257,0.001,2640975950.253,2154437927425.901,0.0
1923,308.8904209892758,1e-09,1.6681005372000558e-10,0.004641588833612777,0.002,2044811765.115,1291552902408.901,0.001
1924,308.8904209892758,1e-09,1.6681005372000558e-10,0.007742636826811269,0.002,1583223487.647,774266920075.143,0.001
1925,308.8904209892758,1e-09,1.6681005372000558e-10,0.01291549665014884,0.003,1225832448.053,464162120755.293,0.002
1926,308.8904209892758,1e-09,1.6681005372000558e-10,0.021544346900318832,0.003,949117545.58,278259177614.727,0.004
1927,308.8904209892758,1e-09,1.6681005372000558e-10,0.03593813663804626,0.004,734867246.138,166813291114.021,0.006
1928,308.8904209892758,1e-09,1.6681005372000558e-10,0.05994842503189409,0.006,568981020.276,100003237394.015,0.01
1929,308.8904209892758,1e-09,1.6681005372000558e-10,0.1,0.007,440541340.135,59951662425.909,0.017
1930,308.8904209892758,1e-09,2.1544346900318867e-10,0.001,0.001,3876422565.588,4641592071006.787,0.0
1931,308.8904209892758,1e-09,2.1544346900318867e-10,0.0016681005372000592,0.001,3001373211.26,2782562639601.135,0.0
1932,308.8904209892758,1e-09,2.1544346900318867e-10,0.0027825594022071257,0.001,2323854275.651,1668103774594.07,0.001
1933,308.8904209892758,1e-09,2.1544346900318867e-10,0.004641588833612777,0.002,1799275969.48,1000003237394.013,0.001
1934,308.8904209892758,1e-09,2.1544346900318867e-10,0.007742636826811269,0.002,1393114038.289,599487487712.955,0.002
1935,308.8904209892758,1e-09,2.1544346900318867e-10,0.01291549665014884,0.003,1078637605.681,359384603774.476,0.003
1936,308.8904209892758,1e-09,2.1544346900318867e-10,0.021544346900318832,0.004,835149924.853,215446706397.202,0.005
1937,308.8904209892758,1e-09,2.1544346900318867e-10,0.03593813663804626,0.005,646626256.407,129158203895.503,0.008
1938,308.8904209892758,1e-09,2.1544346900318867e-10,0.05994842503189409,0.006,500659226.604,77429605662.127,0.013
1939,308.8904209892758,1e-09,2.1544346900318867e-10,0.1,0.008,387642256.559,46419125730.142,0.022
1940,308.8904209892758,1e-09,2.782559402207126e-10,0.001,0.001,3410951603.861,3593816901198.639,0.0
1941,308.8904209892758,1e-09,2.782559402207126e-10,0.0016681005372000592,0.001,2640975950.253,2154437927425.896,0.0
1942,308.8904209892758,1e-09,2.782559402207126e-10,0.0027825594022071257,0.002,2044811765.115,1291552902408.897,0.001
1943,308.8904209892758,1e-09,2.782559402207126e-10,0.004641588833612777,0.002,1583223487.647,774266920075.141,0.001
1944,308.8904209892758,1e-09,2.782559402207126e-10,0.007742636826811269,0.003,1225832448.053,464162120755.292,0.002
1945,308.8904209892758,1e-09,2.782559402207126e-10,0.01291549665014884,0.003,949117545.58,278259177614.727,0.004
1946,308.8904209892758,1e-09,2.782559402207126e-10,0.021544346900318832,0.004,734867246.138,166813291114.02,0.006
1947,308.8904209892758,1e-09,2.782559402207126e-10,0.03593813663804626,0.006,568981020.276,100003237394.014,0.01
1948,308.8904209892758,1e-09,2.782559402207126e-10,0.05994842503189409,0.007,440541340.135,59951662425.908,0.017
1949,308.8904209892758,1e-09,2.782559402207126e-10,0.1,0.009,341095160.386,35941374032.061,0.028
1950,308.8904209892758,1e-09,3.593813663804626e-10,0.001,0.001,3001373211.26,2782562639601.14,0.0
1951,308.8904209892758,1e-09,3.593813663804626e-10,0.0016681005372000592,0.001,2323854275.651,1668103774594.073,0.001
1952,308.8904209892758,1e-09,3.593813663804626e-10,0.0027825594022071257,0.002,1799275969.48,1000003237394.014,0.001
1953,308.8904209892758,1e-09,3.593813663804626e-10,0.004641588833612777,0.002,1393114038.289,599487487712.956,0.002
1954,308.8904209892758,1e-09,3.593813663804626e-10,0.007742636826811269,0.003,1078637605.681,359384603774.477,0.003
1955,308.8904209892758,1e-09,3.593813663804626e-10,0.01291549665014884,0.004,835149924.853,215446706397.203,0.005
1956,308.8904209892758,1e-09,3.593813663804626e-10,0.021544346900318832,0.005,646626256.407,129158203895.503,0.008
1957,308.8904209892758,1e-09,3.593813663804626e-10,0.03593813663804626,0.006,500659226.604,77429605662.127,0.013
1958,308.8904209892758,1e-09,3.593813663804626e-10,0.05994842503189409,0.008,387642256.559,46419125730.142,0.022
1959,308.8904209892758,1e-09,3.593813663804626e-10,0.1,0.011,300137321.126,27828831416.086,0.036
1960,308.8904209892758,1e-09,4.6415888336127727e-10,0.001,0.001,2640975950.253,2154437927425.901,0.0
1961,308.8904209892758,1e-09,4.6415888336127727e-10,0.0016681005372000592,0.002,2044811765.115,1291552902408.9,0.001
1962,308.8904209892758,1e-09,4.6415888336127727e-10,0.0027825594022071257,0.002,1583223487.647,774266920075.142,0.001
1963,308.8904209892758,1e-09,4.6415888336127727e-10,0.004641588833612777,0.003,1225832448.053,464162120755.293,0.002
1964,308.8904209892758,1e-09,4.6415888336127727e-10,0.007742636826811269,0.003,949117545.58,278259177614.727,0.004
1965,308.8904209892758,1e-09,4.6415888336127727e-10,0.01291549665014884,0.004,734867246.138,166813291114.02,0.006
1966,308.8904209892758,1e-09,4.6415888336127727e-10,0.021544346900318832,0.006,568981020.276,100003237394.014,0.01
1967,308.8904209892758,1e-09,4.6415888336127727e-10,0.03593813663804626,0.007,440541340.135,59951662425.909,0.017
1968,308.8904209892758,1e-09,4.6415888336127727e-10,0.05994842503189409,0.009,341095160.386,35941374032.061,0.028
1969,308.8904209892758,1e-09,4.6415888336127727e-10,0.1,0.012,264097595.025,21547584294.333,0.046
1970,308.8904209892758,1e-09,5.994842503189421e-10,0.001,0.001,2323854275.651,1668103774594.07,0.001
1971,308.8904209892758,1e-09,5.994842503189421e-10,0.0016681005372000592,0.002,1799275969.48,1000003237394.012,0.001
1972,308.8904209892758,1e-09,5.994842503189421e-10,0.0027825594022071257,0.002,1393114038.289,599487487712.954,0.002
1973,308.8904209892758,1e-09,5.994842503189421e-10,0.004641588833612777,0.003,1078637605.681,359384603774.476,0.003
1974,308.8904209892758,1e-09,5.994842503189421e-10,0.007742636826811269,0.004,835149924.853,215446706397.202,0.005
1975,308.8904209892758,1e-09,5.994842503189421e-10,0.01291549665014884,0.005,646626256.407,129158203895.502,0.008
1976,308.8904209892758,1e-09,5.994842503189421e-10,0.021544346900318832,0.006,500659226.604,77429605662.127,0.013
1977,308.8904209892758,1e-09,5.994842503189421e-10,0.03593813663804626,0.008,387642256.559,46419125730.142,0.022
1978,308.8904209892758,1e-09,5.994842503189421e-10,0.05994842503189409,0.011,300137321.126,27828831416.086,0.036
1979,308.8904209892758,1e-09,5.994842503189421e-10,0.1,0.014,232385427.565,16684242766.015,0.06
1980,308.8904209892758,1e-09,7.742636826811277e-10,0.001,0.002,2044811765.115,1291552902408.897,0.001
1981,308.8904209892758,1e-09,7.742636826811277e-10,0.0016681005372000592,0.002,1583223487.647,774266920075.141,0.001
1982,308.8904209892758,1e-09,7.742636826811277e-10,0.0027825594022071257,0.003,1225832448.053,464162120755.292,0.002
1983,308.8904209892758,1e-09,7.742636826811277e-10,0.004641588833612777,0.003,949117545.58,278259177614.727,0.004
1984,308.8904209892758,1e-09,7.742636826811277e-10,0.007742636826811269,0.004,734867246.138,166813291114.02,0.006
1985,308.8904209892758,1e-09,7.742636826811277e-10,0.01291549665014884,0.006,568981020.276,100003237394.014,0.01
1986,308.8904209892758,1e-09,7.742636826811277e-10,0.021544346900318832,0.007,440541340.135,59951662425.908,0.017
1987,308.8904209892758,1e-09,7.742636826811277e-10,0.03593813663804626,0.009,341095160.386,35941374032.061,0.028
1988,308.8904209892758,1e-09,7.742636826811277e-10,0.05994842503189409,0.012,264097595.025,21547584294.333,0.046
1989,308.8904209892758,1e-09,7.742636826811277e-10,0.1,0.016,204481176.511,12918734044.163,0.077
1990,308.8904209892758,1e-09,1e-09,0.001,0.002,1799275969.48,1000003237394.014,0.001
1991,308.8904209892758,1e-09,1e-09,0.0016681005372000592,0.002,1393114038.289,599487487712.955,0.002
1992,308.8904209892758,1e-09,1e-09,0.0027825594022071257,0.003,1078637605.681,359384603774.477,0.003
1993,308.8904209892758,1e-09,1e-09,0.004641588833612777,0.004,835149924.853,215446706397.203,0.005
1994,308.8904209892758,1e-09,1e-09,0.007742636826811269,0.005,646626256.407,129158203895.503,0.008
1995,308.8904209892758,1e-09,1e-09,0.01291549665014884,0.006,500659226.604,77429605662.127,0.013
1996,308.8904209892758,1e-09,1e-09,0.021544346900318832,0.008,387642256.559,46419125730.142,0.022
1997,308.8904209892758,1e-09,1e-09,0.03593813663804626,0.011,300137321.126,27828831416.086,0.036
1998,308.8904209892758,1e-09,1e-09,0.05994842503189409,0.014,232385427.565,16684242766.015,0.06
1999,308.8904209892758,1e-09,1e-09,0.1,0.018,179927596.948,10003237394.014,0.1
2000,477.0664608946602,1e-13,1e-10,0.001,0.046,457836652183.589,10020961440008.268,0.998
2001,477.0664608946602,1e-13,1e-10,0.0016681005372000592,0.059,354486292386.064,6015803943197.678,1.662
2002,477.0664608946602,1e-13,1e-10,0.0027825594022071257,0.076,274465862202.813,3614775103812.893,2.766
2003,477.0664608946602,1e-13,1e-10,0.004641588833612777,0.098,212508949239.401,2175396130040.152,4.597
2004,477.0664608946602,1e-13,1e-10,0.007742636826811269,0.125,164537961640.795,1312511105023.152,7.619
2005,477.0664608946602,1e-13,1e-10,0.01291549665014884,0.16,127395768120.848,795225122689.395,12.575
2006,477.0664608946602,1e-13,1e-10,0.021544346900318832,0.203,98637916583.239,485120323369.546,20.613
2007,477.0664608946602,1e-13,1e-10,0.03593813663804626,0.255,76371756545.732,299217380228.98,33.421
2008,477.0664608946602,1e-13,1e-10,0.05994842503189409,0.315,59131877475.925,187771493728.274,53.256
2009,477.0664608946602,1e-13,1e-10,0.1,0.378,45783665218.359,120961440008.268,82.671
2010,477.0664608946602,1e-13,1.2915496650148827e-10,0.001,0.052,402860791528.548,7763598266819.546,1.288
2011,477.0664608946602,1e-13,1.2915496650148827e-10,0.0016681005372000592,0.067,311920480056.728,4662550273621.05,2.145
2012,477.0664608946602,1e-13,1.2915496650148827e-10,0.0027825594022071257,0.086,241508699592.387,2803520842215.394,3.567
2013,477.0664608946602,1e-13,1.2915496650148827e-10,0.004641588833612777,0.111,186991415145.932,1689061977208.329,5.92
2014,477.0664608946602,1e-13,1.2915496650148827e-10,0.007742636826811269,0.142,144780661720.645,1020961440008.269,9.795
2015,477.0664608946602,1e-13,1.2915496650148827e-10,0.01291549665014884,0.181,112098408324.837,620445690327.209,16.117
2016,477.0664608946602,1e-13,1.2915496650148827e-10,0.021544346900318832,0.228,86793726452.281,380342806388.731,26.292
2017,477.0664608946602,1e-13,1.2915496650148827e-10,0.03593813663804626,0.284,67201230276.561,236404909011.456,42.3
2018,477.0664608946602,1e-13,1.2915496650148827e-10,0.05994842503189409,0.347,52031472034.633,150116406509.756,66.615
2019,477.0664608946602,1e-13,1.2915496650148827e-10,0.1,0.409,40286079152.855,98387808276.38,101.639
2020,477.0664608946602,1e-13,1.6681005372000558e-10,0.001,0.059,354486292386.064,6015803943197.688,1.662
2021,477.0664608946602,1e-13,1.6681005372000558e-10,0.0016681005372000592,0.076,274465862202.813,3614775103812.9,2.766
2022,477.0664608946602,1e-13,1.6681005372000558e-10,0.0027825594022071257,0.098,212508949239.401,2175396130040.154,4.597
2023,477.0664608946602,1e-13,1.6681005372000558e-10,0.004641588833612777,0.125,164537961640.795,1312511105023.154,7.619
2024,477.0664608946602,1e-13,1.6681005372000558e-10,0.007742636826811269,0.16,127395768120.848,795225122689.396,12.575
2025,477.0664608946602,1e-13,1.6681005372000558e-10,0.01291549665014884,0.203,98637916583.239,485120323369.546,20.613
2026,477.0664608946602,1e-13,1.6681005372000558e-10,0.021544346900318832,0.255,76371756545.732,299217380228.981,33.421
2027,477.0664608946602,1e-13,1.6681005372000558e-10,0.03593813663804626,0.315,59131877475.925,187771493728.274,53.256
2028,477.0664608946602,1e-13,1.6681005372000558e-10,0.05994842503189409,0.378,45783665218.359,120961440008.268,82.671
2029,477.0664608946602,1e-13,1.6681005372000558e-10,0.1,0.438,35448629238.606,80909865040.162,123.594
2030,477.0664608946602,1e-13,2.1544346900318867e-10,0.001,0.067,311920480056.727,4662550273621.041,2.145
2031,477.0664608946602,1e-13,2.1544346900318867e-10,0.0016681005372000592,0.086,241508699592.387,2803520842215.389,3.567
2032,477.0664608946602,1e-13,2.1544346900318867e-10,0.0027825594022071257,0.111,186991415145.931,1689061977208.324,5.92
2033,477.0664608946602,1e-13,2.1544346900318867e-10,0.004641588833612777,0.142,144780661720.644,1020961440008.267,9.795
2034,477.0664608946602,1e-13,2.1544346900318867e-10,0.007742636826811269,0.181,112098408324.837,620445690327.208,16.117
2035,477.0664608946602,1e-13,2.1544346900318867e-10,0.01291549665014884,0.228,86793726452.281,380342806388.73,26.292
2036,477.0664608946602,1e-13,2.1544346900318867e-10,0.021544346900318832,0.284,67201230276.561,236404909011.456,42.3
2037,477.0664608946602,1e-13,2.1544346900318867e-10,0.03593813663804626,0.347,52031472034.633,150116406509.756,66.615
2038,477.0664608946602,1e-13,2.1544346900318867e-10,0.05994842503189409,0.409,40286079152.855,98387808276.38,101.639
2039,477.0664608946602,1e-13,2.1544346900318867e-10,0.1,0.463,31192048005.673,67377328344.395,148.418
2040,477.0664608946602,1e-13,2.782559402207126e-10,0.001,0.076,274465862202.813,3614775103812.893,2.766
2041,477.0664608946602,1e-13,2.782559402207126e-10,0.0016681005372000592,0.098,212508949239.4,2175396130040.15,4.597
2042,477.0664608946602,1e-13,2.782559402207126e-10,0.0027825594022071257,0.125,164537961640.795,1312511105023.151,7.619
2043,477.0664608946602,1e-13,2.782559402207126e-10,0.004641588833612777,0.16,127395768120.848,795225122689.395,12.575
2044,477.0664608946602,1e-13,2.782559402207126e-10,0.007742636826811269,0.203,98637916583.239,485120323369.545,20.613
2045,477.0664608946602,1e-13,2.782559402207126e-10,0.01291549665014884,0.255,76371756545.732,299217380228.98,33.421
2046,477.0664608946602,1e-13,2.782559402207126e-10,0.021544346900318832,0.315,59131877475.925,187771493728.274,53.256
2047,477.0664608946602,1e-13,2.782559402207126e-10,0.03593813663804626,0.378,45783665218.359,120961440008.268,82.671
2048,477.0664608946602,1e-13,2.782559402207126e-10,0.05994842503189409,0.438,35448629238.606,80909865040.162,123.594
2049,477.0664608946602,1e-13,2.782559402207126e-10,0.1,0.482,27446586220.281,56899576646.314,175.748
2050,477.0664608946602,1e-13,3.593813663804626e-10,0.001,0.086,241508699592.387,2803520842215.394,3.567
2051,477.0664608946602,1e-13,3.593813663804626e-10,0.0016681005372000592,0.111,186991415145.932,1689061977208.327,5.92
2052,477.0664608946602,1e-13,3.593813663804626e-10,0.0027825594022071257,0.142,144780661720.644,1020961440008.268,9.795
2053,477.0664608946602,1e-13,3.593813663804626e-10,0.004641588833612777,0.181,112098408324.837,620445690327.209,16.117
2054,477.0664608946602,1e-13,3.593813663804626e-10,0.007742636826811269,0.228,86793726452.281,380342806388.731,26.292
2055,477.0664608946602,1e-13,3.593813663804626e-10,0.01291549665014884,0.284,67201230276.561,236404909011.456,42.3
2056,477.0664608946602,1e-13,3.593813663804626e-10,0.021544346900318832,0.347,52031472034.633,150116406509.756,66.615
2057,477.0664608946602,1e-13,3.593813663804626e-10,0.03593813663804626,0.409,40286079152.855,98387808276.38,101.639
2058,477.0664608946602,1e-13,3.593813663804626e-10,0.05994842503189409,0.463,31192048005.673,67377328344.396,148.418
2059,477.0664608946602,1e-13,3.593813663804626e-10,0.1,0.495,24150869959.239,48787034030.339,204.972
2060,477.0664608946602,1e-13,4.6415888336127727e-10,0.001,0.098,212508949239.401,2175396130040.155,4.597
2061,477.0664608946602,1e-13,4.6415888336127727e-10,0.0016681005372000592,0.125,164537961640.795,1312511105023.153,7.619
2062,477.0664608946602,1e-13,4.6415888336127727e-10,0.0027825594022071257,0.16,127395768120.848,795225122689.396,12.575
2063,477.0664608946602,1e-13,4.6415888336127727e-10,0.004641588833612777,0.203,98637916583.239,485120323369.546,20.613
2064,477.0664608946602,1e-13,4.6415888336127727e-10,0.007742636826811269,0.255,76371756545.732,299217380228.981,33.421
2065,477.0664608946602,1e-13,4.6415888336127727e-10,0.01291549665014884,0.315,59131877475.925,187771493728.274,53.256
2066,477.0664608946602,1e-13,4.6415888336127727e-10,0.021544346900318832,0.378,45783665218.359,120961440008.268,82.671
2067,477.0664608946602,1e-13,4.6415888336127727e-10,0.03593813663804626,0.438,35448629238.606,80909865040.162,123.594
2068,477.0664608946602,1e-13,4.6415888336127727e-10,0.05994842503189409,0.482,27446586220.281,56899576646.314,175.748
2069,477.0664608946602,1e-13,4.6415888336127727e-10,0.1,0.5,21250894923.94,42505786908.587,235.262
2070,477.0664608946602,1e-13,5.994842503189421e-10,0.001,0.111,186991415145.931,1689061977208.323,5.92
2071,477.0664608946602,1e-13,5.994842503189421e-10,0.0016681005372000592,0.142,144780661720.644,1020961440008.266,9.795
